station_id,year,url
42921099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42921099999.csv
42925099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42925099999.csv
42931099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42931099999.csv
42933099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42933099999.csv
42935099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42935099999.csv
42937099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42937099999.csv
42939099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42939099999.csv
42943099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42943099999.csv
42946099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42946099999.csv
42948099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42948099999.csv
42961099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42961099999.csv
42963099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42963099999.csv
42969099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42969099999.csv
42970099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42970099999.csv
42971099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42971099999.csv
42973099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42973099999.csv
42976099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42976099999.csv
43001099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43001099999.csv
43003099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43003099999.csv
43005099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43005099999.csv
43009099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43009099999.csv
43011099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43011099999.csv
43012099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43012099999.csv
43014099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43014099999.csv
43017099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43017099999.csv
43021099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43021099999.csv
43025099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43025099999.csv
43029099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43029099999.csv
43041099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43041099999.csv
43042099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43042099999.csv
43049099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43049099999.csv
43053099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43053099999.csv
43057099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43057099999.csv
43058099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43058099999.csv
43060099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43060099999.csv
43063099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43063099999.csv
43069099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43069099999.csv
43071099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43071099999.csv
43076099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43076099999.csv
43081099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43081099999.csv
43083099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43083099999.csv
43086099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43086099999.csv
43087099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43087099999.csv
43093099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43093099999.csv
43097099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43097099999.csv
43105099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43105099999.csv
43109099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43109099999.csv
43110099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43110099999.csv
43111099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43111099999.csv
43113099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43113099999.csv
43117099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43117099999.csv
43121099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43121099999.csv
43125099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43125099999.csv
43128099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43128099999.csv
43128599999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43128599999.csv
43133099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43133099999.csv
43136099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43136099999.csv
43137099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43137099999.csv
43147099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43147099999.csv
43149099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43149099999.csv
43150099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43150099999.csv
43157099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43157099999.csv
43158099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43158099999.csv
43161099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43161099999.csv
43168099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43168099999.csv
43169099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43169099999.csv
43177099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43177099999.csv
43181099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43181099999.csv
43182099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43182099999.csv
43185099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43185099999.csv
43187099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43187099999.csv
