"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42176099999","2023-07-16T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0330,1","+0287,1","09971,1","09,0020,3,1",,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0335,1",,,,,"SYN05842176 22596 52302 10330 20287 49971 85500 333 10335 6002/=",
"42176099999","2023-07-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0275,1","09993,1","24,0020,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0335,1","240,N,+0272,1",,"9,9,999,9,-009,1",,"SYN08642176 22996 62302 10292 20275 49993 86030 333 10335 20272 59009 6002/ 555 00018 10281=",
"42176099999","2023-07-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0340,1","+0283,1","09950,1",,,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0345,1",,,"9,9,999,9,-020,1",,"SYN05842176 32596 51402 10340 20283 49950 85500 333 10345 59020=",
"42176099999","2023-07-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0290,1","+0282,1","09993,1","24,0060,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0345,1","240,N,+0278,1",,"9,9,999,9,-001,1",,"SYN08642176 22996 71402 10290 20282 49993 87030 333 10345 20278 59001 6006/ 555 00064 10287=",
"42176099999","2023-07-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0298,1","+0290,1","09964,1","09,0010,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0302,1",,,"9,9,999,9,+011,1",,"SYN06442176 22996 71402 10298 20290 49964 87030 333 10302 58011 6001/=",
"42176099999","2023-07-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0286,1","09987,1","24,0010,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0302,1","240,N,+0280,1",,"9,9,999,9,-005,1",,"SYN08642176 22996 71402 10294 20286 49987 87030 333 10302 20280 59005 6001/ 555 00008 10288=",
"42176099999","2023-07-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0212,1","09953,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0345,1",,,"9,9,999,9,-007,1",,"SYN05842176 32996 51402 10342 20212 49953 85500 333 10345 59007=",
"42176099999","2023-07-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0286,1","09990,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0345,1","240,N,+0290,1",,"9,9,999,9,+004,1",,"SYN07442176 32996 63602 10310 20286 49990 86030 333 10345 20290 58004 555 10288=",
"42176099999","2023-07-21T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0279,1","09998,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0369,1","240,N,+0302,1",,"9,9,999,9,+009,1",,"SYN07442176 32996 60502 10328 20279 49998 86030 333 10369 20302 58009 555 10288=",
"42176099999","2023-07-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0286,1","+0281,1","09987,1","09,0140,3,1",,,,,"07,1,+00800,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00800,1,99,9,99,9","240,M,+0328,1",,,"9,9,999,9,+030,1",,"SYN06442176 22596 73402 10286 20281 49987 87030 333 10328 58030 6014/=",
"42176099999","2023-07-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0288,1","10024,1","24,0140,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0328,1","240,N,+0282,1",,"9,9,999,9,+024,1",,"SYN08642176 22996 70202 10310 20288 40024 87030 333 10328 20282 58024 6014/ 555 00142 10302=",
"42176099999","2023-07-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0338,1","+0284,1","10000,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0341,1",,,"9,9,999,9,+017,1",,"SYN05842176 32996 70502 10338 20284 40000 87030 333 10341 58017=",
"42176099999","2023-07-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0288,1","10033,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0341,1","240,N,+0286,1",,"9,9,999,9,+009,1",,"SYN07442176 32996 60502 10310 20288 40033 86030 333 10341 20286 58009 555 10302=",
"42176099999","2023-07-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0352,1","+0249,1","09985,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0356,1",,,"9,9,999,9,-013,1",,"SYN05842176 32996 51402 10352 20249 49985 85500 333 10356 59013=",
"42176099999","2023-07-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0314,1","+0287,1","10008,1","24,0010,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0356,1","240,N,+0290,1",,"9,9,999,9,-023,1",,"SYN08642176 22996 60202 10314 20287 40008 86030 333 10356 20290 59023 6001/ 555 00012 10304=",
"42176099999","2023-07-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0356,1","+0277,1","09960,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,,"9,9,999,9,-024,1",,"SYN05842176 32996 60202 10356 20277 49960 85500 333 10360 59024=",
"42176099999","2023-07-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0284,1","09997,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0360,1","240,N,+0284,1",,"9,9,999,9,-011,1",,"SYN07442176 32996 60202 10322 20284 49997 86030 333 10360 20284 59011 555 10304=",
"42176099999","2023-07-25T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","04000,1,C,9","004000,1,9,9","+0316,1","+0292,1","09965,1",,,,"0,1,99,9","0,1,99,9","07,1,+04000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,04000,1,99,9,99,9",,,,"9,9,999,9,+002,1",,"SYN004BUFR",
"42176099999","2023-07-26T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0262,1","+0256,1","10029,1","24,0460,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0325,1","240,N,+0242,1",,"9,9,999,9,+026,1",,"SYN08642176 22996 70502 10262 20256 40029 87030 333 10325 20242 58026 6046/ 555 00494 10352=",
"42176099999","2023-07-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0291,1","09993,1","09,0020,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0322,1",,,"9,9,999,9,+027,1",,"SYN06442176 22996 61402 10318 20291 49993 86030 333 10322 58027 6002/=",
"42176099999","2023-07-27T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0290,1","+0282,1","10021,1","24,0020,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0322,1","240,N,+0274,1",,"9,9,999,9,-005,1",,"SYN08642176 22996 60902 10290 20282 40021 86030 333 10322 20274 59005 6002/ 555 00018 10354=",
"42176099999","2023-07-28T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0273,1","09996,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0303,1","240,N,+0274,1",,"9,9,999,9,-024,1",,"SYN07442176 32996 71602 10292 20273 49996 87030 333 10303 20274 59024 555 10354=",
"42176099999","2023-07-28T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0320,1","+0288,1","09955,1","09,0000,9,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0328,1",,,"9,9,999,9,-029,1",,"SYN06442176 22996 72902 10320 20288 49955 87030 333 10328 59029 6990/=","Q01  00002PRCP09"
"42176099999","2023-07-29T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0282,1","+0276,1","09982,1","24,0004,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0328,1","240,N,+0258,1",,"9,9,999,9,-015,1",,"SYN08642176 22996 71402 10282 20276 49982 87030 333 10328 20258 59015 6994/ 555 00004 10354=",
"42176099999","2023-07-29T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0302,1","+0297,1","09963,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+007,1",,"SYN05842176 32996 72302 10302 20297 49963 87030 333 10307 58007=",
"42176099999","2023-07-30T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0282,1","+0259,1","09983,1","24,0010,3,1",,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0307,1","240,N,+0254,1",,"9,9,999,9,+001,1",,"SYN08642176 22996 31102 10282 20259 49983 83030 333 10307 20254 58001 6001/ 555 00008 10355=",
"42176099999","2023-07-30T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0302,1","+0297,1","09951,1","09,0090,3,1",,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0305,1",,,"9,9,999,9,-012,1",,"SYN06442176 22596 53402 10302 20297 49951 85500 333 10305 59012 6009/=",
"42176099999","2023-07-31T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0286,1","09978,1","24,0090,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0305,1","240,N,+0270,1",,,,"SYN08642176 22996 62502 10294 20286 49978 86030 333 10305 20270 58/// 6009/ 555 00092 10364=",
"42176099999","2023-07-31T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0344,1","+0282,1","09941,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0347,1",,,"9,9,999,9,-007,1",,"SYN05842176 32996 52502 10344 20282 49941 85500 333 10347 59007=",
"42176099999","2023-08-01T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0285,1","09968,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0347,1","240,N,+0268,1",,"9,9,999,9,-009,1",,"SYN07442176 32996 72302 10296 20285 49968 87030 333 10347 20268 59009 555 10364=",
"42176099999","2023-08-01T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0320,1","+0290,1","09938,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0325,1",,,"9,9,999,9,-005,1",,"SYN05842176 32996 52502 10320 20290 49938 85500 333 10325 59005=",
"42176099999","2023-08-02T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0280,1","+0277,1","09961,1","09,0020,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0308,1",,,"9,9,999,9,+020,1",,"SYN06442176 22996 71402 10280 20277 49961 87030 333 10308 58020 6002/=",
"42176099999","2023-08-03T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+9999,9","09974,1","24,0030,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0308,1","240,N,+0258,1",,"9,9,999,9,+004,1",,"SYN08042176 22996 62502 10292 49974 86030 333 10308 20258 58004 6003/ 555 00028 10367=",
"42176099999","2023-08-03T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0282,1","09945,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0345,1",,,"9,9,999,9,-001,1",,"SYN05842176 32996 53202 10342 20282 49945 85500 333 10345 59001=",
"42176099999","2023-08-04T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0284,1","09986,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0345,1","240,N,+0276,1",,"9,9,999,9,+012,1",,"SYN07442176 32996 61802 10292 20284 49986 86030 333 10345 20276 58012 555 10367=",
"42176099999","2023-08-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0340,1","+0283,1","09974,1",,,,,,"05,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0343,1",,,"9,9,999,9,+027,1",,"SYN05842176 32996 52502 10340 20283 49974 85500 333 10343 58027=",
"42176099999","2023-08-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0280,1","09964,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0352,1","240,N,+0268,1",,"9,9,999,9,+000,1",,"SYN07442176 32996 61802 10294 20280 49964 86030 333 10352 20268 58000 555 10367=",
"42176099999","2023-08-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0340,1","+0283,1","09956,1",,,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0349,1",,,,,"SYN05842176 32596 52002 10340 20283 49956 85500 333 10349 58///=",
"42176099999","2023-08-09T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0280,1","10007,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0349,1","240,N,+0272,1",,"9,9,999,9,+042,1",,"SYN07442176 32996 62302 10294 20280 40007 86030 333 10349 20272 58042 555 10367=",
"42176099999","2023-08-09T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0282,1","09990,1",,,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0350,1",,,"9,9,999,9,+034,1",,"SYN05842176 32596 51402 10342 20282 49990 85500 333 10350 58034=",
"42176099999","2023-08-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0281,1","10020,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0350,1","240,N,+0268,1",,"9,9,999,9,+013,1",,"SYN07442176 32996 62302 10292 20281 40020 86030 333 10350 20268 58013 555 10367=",
"42176099999","2023-08-11T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0298,1","+0279,1","10029,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0352,1","240,N,+0272,1",,"9,9,999,9,+008,1",,"SYN07442176 32996 62302 10298 20279 40029 86030 333 10352 20272 58008 555 10367=",
"42176099999","2023-08-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0352,1","+0248,1","09995,1",,,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0356,1",,,"9,9,999,9,-005,1",,"SYN05842176 32596 52002 10352 20248 49995 85500 333 10356 59005=",
"42176099999","2023-08-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0348,1","+0280,1","09969,1",,,,,,"04,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0356,1",,,"9,9,999,9,-027,1",,"SYN05842176 32596 42302 10348 20280 49969 84500 333 10356 59027=",
"42176099999","2023-08-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0281,1","09977,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0356,1","240,N,+0268,1",,"9,9,999,9,-032,1",,"SYN07442176 32996 62302 10292 20281 49977 86030 333 10356 20268 59032 555 10367=",
"42176099999","2023-08-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0338,1","+0284,1","09959,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0341,1",,,"9,9,999,9,-010,1",,"SYN05842176 32996 61104 10338 20284 49959 86030 333 10341 59010=",
"42176099999","2023-08-14T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0291,1","09998,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0321,1",,,"9,9,999,9,+037,1",,"SYN05842176 32996 63202 10318 20291 49998 86030 333 10321 58037=",
"42176099999","2023-08-15T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0281,1","10027,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0321,1","240,N,+0276,1",,"9,9,999,9,+005,1",,"SYN07442176 32996 61102 10292 20281 40027 86030 333 10321 20276 58005 555 10367=",
"42176099999","2023-08-15T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0350,1","+0279,1","09999,1",,,,,,"05,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0353,1",,,"9,9,999,9,+003,1",,"SYN05842176 32596 53202 10350 20279 49999 85500 333 10353 58003=",
"42176099999","2023-08-16T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0268,1","10028,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0353,1","240,N,+0286,1",,"9,9,999,9,+002,1",,"SYN07442176 32996 62902 10310 20268 40028 86030 333 10353 20286 58002 555 10367=",
"42176099999","2023-08-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0206,1","+9999,9","10023,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0352,1",,,"9,9,999,9,-005,1",,"SYN07442176 32996 32002 10206 20281 40023 83030 333 10352 20282 59005 555 10367=",
"42176099999","2023-08-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0358,1","+0276,1","10006,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0361,1",,,,,"SYN05242176 32996 43202 10358 20276 40006 84030 333 10361=",
"42176099999","2023-08-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0302,1","+0286,1","10023,1",,,,,,,,,,"240,M,+0361,1","240,N,+0278,1",,"9,9,999,9,+000,1",,"SYN06842176 32996 02302 10302 20286 40023 333 10361 20278 58000 555 10367=",
"42176099999","2023-08-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0358,1","+0276,1","09990,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,,"9,9,999,9,+000,1",,"SYN05842176 32996 33202 10358 20276 49990 83030 333 10360 58000=",
"42176099999","2023-08-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0274,1","+0268,1","10029,1","24,0040,3,1",,,,,"07,1,+00800,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00800,1,99,9,99,9","240,M,+0360,1","240,N,+0260,1",,,,"SYN08042176 22596 72302 10274 20268 40029 87030 333 10360 20260 6004/ 555 00036 10371=",
"42176099999","2023-08-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0338,1","+0284,1","09994,1","09,0030,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0340,1",,,"9,9,999,9,+003,1",,"SYN06442176 22996 61602 10338 20284 49994 86030 333 10340 58003 6003/=",
