"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2023-03-31T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0290,1","+0200,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOBG 310530Z 24006KT 6000 NSC 29/20 Q1016 NOSIG=",
"43302599999","2023-03-31T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOBG 310600Z 27006KT 6000 NSC 30/20 Q1016 NOSIG=",
"43302599999","2023-03-31T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","050,1,N,0021,1","00549,1,C,N","009999,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 310800Z 05004KT 9999 SCT012 SCT018 32/16 Q1014 NOSIG=",
"43302599999","2023-03-31T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 310830Z 00000KT 9999 SCT012 SCT018 33/15 Q1013 NOSIG=",
"43302599999","2023-03-31T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","190,1,N,0015,1","00549,1,C,N","009999,1,9,9","+0320,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 310900Z 19003KT 9999 SCT012 SCT018 32/15 Q1012 NOSIG=",
"43302599999","2023-03-31T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0026,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 310930Z 13005KT 9999 SCT012 SCT018 33/15 Q1012 NOSIG=",
"43302599999","2023-03-31T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0036,1","00549,1,C,N","009999,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 311000Z 07007KT 9999 SCT012 SCT018 32/16 Q1011 NOSIG=",
"43302599999","2023-03-31T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","050,1,N,0021,1","00549,1,C,N","008000,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 311030Z 05004KT 8000 SCT012 SCT018 32/16 Q1011 NOSIG=",
"43302599999","2023-03-31T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","00549,1,C,N","008000,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 311100Z VRB02KT 8000 SCT012 SCT018 32/16 Q1011 NOSIG=",
"43302599999","2023-03-31T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","00549,1,C,N","008000,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 311130Z 09007KT 8000 SCT012 SCT018 32/16 Q1011 NOSIG=",
"43302599999","2023-03-31T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0031,1","00549,1,C,N","008000,1,9,9","+0310,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 311200Z 11006KT 8000 SCT012 SCT018 31/16 Q1011 NOSIG=",
"43302599999","2023-03-31T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","320,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0290,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9","53,1",,,"MET076METAR VOBG 311300Z 32004KT 5000 DZ SCT012 FEW025CB SCT080 29/17 Q1012 NOSIG=",
"43302599999","2023-03-31T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0280,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET073METAR VOBG 311400Z 16003KT 6000 SCT012 FEW025CB SCT080 28/18 Q1013 NOSIG=",
"43302599999","2023-03-31T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","010,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0280,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 311500Z 01004KT 6000 SCT012 SCT080 28/18 Q1014 NOSIG=",
"43302599999","2023-03-31T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","060,1,N,0036,1","02438,1,C,N","006000,1,9,9","+0260,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 311600Z 06007KT 6000 SCT012 SCT080 26/18 Q1015 NOSIG=",
"43302599999","2023-03-31T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","040,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0250,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 311700Z 04005KT 6000 SCT012 SCT080 25/18 Q1015 NOSIG=",
"43302599999","2023-03-31T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0250,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 311800Z 09004KT 6000 SCT012 SCT080 25/18 Q1015 NOSIG=",
"43302599999","2023-04-01T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 010000Z 16004KT 6000 SCT012 SCT080 23/19 Q1014 NOSIG=",
"43302599999","2023-04-01T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","140,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 010030Z 14004KT 6000 SCT012 SCT080 23/19 Q1015 NOSIG=",
"43302599999","2023-04-01T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0015,1","02438,1,C,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 010100Z 16003KT 6000 FEW012 SCT080 23/19 Q1015 NOSIG=",
"43302599999","2023-04-01T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","210,1,N,0015,1","02438,1,C,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 010130Z 21003KT 6000 FEW012 SCT080 23/19 Q1015 NOSIG=",
"43302599999","2023-04-01T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0240,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBG 010230Z 23004KT 6000 SCT012 SCT080 24/20 Q1016 NOSIG=",
"43302599999","2023-04-01T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0260,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 010300Z 23005KT 6000 SCT012 SCT080 26/21 Q1017 NOSIG=",
"43302599999","2023-04-01T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0260,1","+0200,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 010330Z 21004KT 6000 FEW012 26/20 Q1017 NOSIG=",
"43302599999","2023-04-01T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0270,1","+0190,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 010400Z 21004KT 6000 FEW012 27/19 Q1017 NOSIG=",
"43302599999","2023-04-01T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","180,1,N,0015,1","99999,9,9,N","008000,1,9,9","+0280,1","+0190,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 010430Z 18003KT 8000 FEW012 28/19 Q1017 NOSIG=",
"43302599999","2023-04-01T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","200,1,N,0015,1","99999,9,9,N","008000,1,9,9","+0290,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 010500Z 20003KT 8000 SCT012 29/19 Q1016 NOSIG=",
"43302599999","2023-04-01T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","008000,1,9,9","+0300,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 010530Z VRB02KT 8000 SCT012 30/18 Q1016 NOSIG=",
"43302599999","2023-04-01T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","008000,1,9,9","+0310,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 010600Z VRB02KT 8000 SCT012 31/18 Q1016 NOSIG=",
"43302599999","2023-04-01T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0310,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 010630Z VRB02KT 9999 SCT012 31/17 Q1015 NOSIG=",
"43302599999","2023-04-01T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0310,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 010700Z VRB02KT 9999 SCT012 31/17 Q1015 NOSIG=",
"43302599999","2023-04-01T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","00549,1,C,N","009999,1,9,9","+0320,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 010730Z VRB02KT 9999 SCT012 SCT018 32/16 Q1014 NOSIG=",
"43302599999","2023-04-01T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","350,1,N,0015,1","00549,1,C,N","009999,1,9,9","+0330,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 010800Z 35003KT 9999 SCT012 SCT018 33/16 Q1013 NOSIG=",
"43302599999","2023-04-01T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0015,1","00549,1,C,N","009999,1,9,9","+0320,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 010830Z 25003KT 9999 SCT012 SCT018 32/15 Q1013 NOSIG=",
"43302599999","2023-04-01T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","020,1,N,0015,1","00549,1,C,N","009999,1,9,9","+0330,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 010900Z 02003KT 9999 SCT012 SCT018 33/16 Q1012 NOSIG=",
"43302599999","2023-04-01T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0026,1","00549,1,C,N","009999,1,9,9","+0320,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 010930Z 30005KT 9999 SCT012 SCT018 32/15 Q1012 NOSIG=",
"43302599999","2023-04-01T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","010,1,N,0021,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 011000Z 01004KT 9999 SCT012 SCT018 33/15 Q1011 NOSIG=",
"43302599999","2023-04-01T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","030,1,N,0021,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 011030Z 03004KT 9999 SCT012 SCT018 33/15 Q1011 NOSIG=",
"43302599999","2023-04-01T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","310,1,N,0021,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 011100Z 31004KT 9999 SCT012 SCT018 33/15 Q1011 NOSIG=",
"43302599999","2023-04-01T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","010,1,N,0015,1","00549,1,C,N","009999,1,9,9","+0330,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 011130Z 01003KT 9999 SCT012 SCT018 33/15 Q1011 NOSIG=",
"43302599999","2023-04-01T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0026,1","00549,1,C,N","008000,1,9,9","+0310,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 011200Z 08005KT 8000 SCT012 SCT018 31/16 Q1011 NOSIG=",
"43302599999","2023-04-01T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","00549,1,C,N","006000,1,9,9","+0290,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 011300Z 09006KT 6000 SCT012 SCT018 29/16 Q1012 NOSIG=",
"43302599999","2023-04-01T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0280,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET057METAR VOBG 011400Z 16005KT 6000 SCT012 28/18 Q1013 NOSIG=",
"43302599999","2023-04-01T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0280,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOBG 011500Z 16004KT 6000 SCT012 28/19 Q1014 NOSIG=",
"43302599999","2023-04-01T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0260,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 011600Z 10006KT 6000 SCT012 26/19 Q1015 NOSIG=",
"43302599999","2023-04-01T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 011700Z 13007KT 6000 SCT012 25/20 Q1016 NOSIG=",
"43302599999","2023-04-01T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 011800Z 15006KT 6000 SCT012 25/20 Q1016 NOSIG=",
"43302599999","2023-04-02T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","210,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOBG 020000Z 21003KT 6000 SCT012 23/19 Q1014 NOSIG=",
"43302599999","2023-04-02T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","180,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOBG 020030Z 18003KT 6000 SCT012 23/19 Q1014 NOSIG=",
"43302599999","2023-04-02T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","190,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 020100Z 19003KT 6000 SCT012 23/20 Q1015 NOSIG=",
"43302599999","2023-04-02T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0240,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 020130Z 21005KT 6000 SCT012 24/20 Q1015 NOSIG=",
"43302599999","2023-04-02T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0240,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020200Z 24006KT 6000 SCT012 24/20 Q1016 NOSIG=",
"43302599999","2023-04-02T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020230Z 24006KT 6000 SCT012 25/20 Q1016 NOSIG=",
"43302599999","2023-04-02T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0260,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020300Z 24006KT 6000 SCT012 26/21 Q1016 NOSIG=",
"43302599999","2023-04-02T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020330Z 24006KT 6000 SCT012 27/21 Q1016 NOSIG=",
"43302599999","2023-04-02T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0270,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 020400Z 24004KT 6000 SCT012 27/20 Q1017 NOSIG=",
"43302599999","2023-04-02T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","006000,1,9,9","+0290,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020430Z VRB02KT 6000 SCT012 29/20 Q1016 NOSIG=",
"43302599999","2023-04-02T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0290,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 020500Z 26005KT 6000 SCT012 29/19 Q1016 NOSIG=",
