candidate,threshold,k,n,eligible,tp,fp,fn,tn,precision,recall,f1,predicted_incidents,true_positive_predicted_incidents,false_positive_predicted_incidents,true_fault_episodes,detected_fault_episodes,incident_precision,episode_recall,incident_f1,false_alert_incidents_per_station_day,observed_station_days,median_detection_latency_minutes,p90_detection_latency_minutes,rows,stations,fault_rows,weather_rows,fault_auprc,brier_score,ece_10_bin,weather_rows_flagged_as_fault,weather_false_fault_rate,persistence_k,persistence_n
blend_50tcn,0.4,2,3,True,5,2,427,60167,0.7142857142857143,0.011574074074074073,0.02277904328018223,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,675.0,1191.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.4,3,5,True,3,2,429,60167,0.6,0.006944444444444444,0.013729977116704806,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1350.0,1350.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.42000000000000004,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.42000000000000004,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.42000000000000004,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.44,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.44,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.44,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.46,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.46,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.46,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.48000000000000004,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.48000000000000004,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.48000000000000004,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.5,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.5,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.5,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.52,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.52,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.52,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.54,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.54,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.54,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.56,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.56,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.56,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.5800000000000001,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.5800000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.5800000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.6,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.6,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.6,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.62,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.62,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.62,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.64,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.64,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.64,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.66,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.66,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.66,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.68,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.68,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.68,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.7000000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.7000000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.7000000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.7200000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.7200000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.7200000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.74,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.74,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.74,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.76,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.76,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.76,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.78,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.78,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.78,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.8,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.8,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.8,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.8200000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.8200000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.8200000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.8400000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.8400000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.8400000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.86,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.86,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.86,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.88,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.88,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.88,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.9,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.9,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.9,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.92,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.92,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.92,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.9400000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.9400000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.9400000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.9600000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.9600000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.9600000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.98,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.98,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.98,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_75tcn,0.02,1,1,False,290,758,142,59411,0.2767175572519084,0.6712962962962963,0.3918918918918919,348,48,300,38,33,0.13793103448275862,0.868421052631579,0.2380522993688007,0.12234910277324633,2452,0.0,540.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,5,0.03125,1,1
blend_75tcn,0.02,2,3,False,261,641,171,59528,0.2893569844789357,0.6041666666666666,0.3913043478260869,154,18,136,38,13,0.11688311688311688,0.34210526315789475,0.17423678332092332,0.05546492659053834,2452,360.0,1242.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,2,0.0125,2,3
blend_75tcn,0.02,3,5,False,252,547,180,59622,0.31539424280350437,0.5833333333333334,0.40942323314378554,98,15,83,38,13,0.15306122448979592,0.34210526315789475,0.21149674620390455,0.03384991843393149,2452,390.0,1392.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.04,1,1,False,185,98,247,60071,0.6537102473498233,0.42824074074074076,0.5174825174825175,69,33,36,38,24,0.4782608695652174,0.631578947368421,0.5443298969072164,0.01468189233278956,2452,0.0,651.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.04,2,3,False,164,94,268,60075,0.6356589147286822,0.37962962962962965,0.4753623188405798,37,15,22,38,10,0.40540540540540543,0.2631578947368421,0.3191489361702128,0.00897226753670473,2452,540.0,1367.9999999999998,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.04,3,5,False,154,84,278,60085,0.6470588235294118,0.35648148148148145,0.4597014925373134,23,11,12,38,8,0.4782608695652174,0.21052631578947367,0.29235880398671094,0.004893964110929853,2452,570.0,935.9999999999999,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.06,1,1,False,132,27,300,60142,0.8301886792452831,0.3055555555555556,0.44670050761421326,38,30,8,38,22,0.7894736842105263,0.5789473684210527,0.6680161943319838,0.0032626427406199023,2452,0.0,831.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.06,2,3,False,107,32,325,60137,0.7697841726618705,0.24768518518518517,0.37478108581436076,16,10,6,38,7,0.625,0.18421052631578946,0.2845528455284553,0.0024469820554649264,2452,570.0,1362.0000000000005,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.06,3,5,False,99,36,333,60133,0.7333333333333333,0.22916666666666666,0.3492063492063492,12,7,5,38,6,0.5833333333333334,0.15789473684210525,0.2485207100591716,0.0020391517128874386,2452,705.0,1530.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.08,1,1,True,103,11,329,60158,0.9035087719298246,0.23842592592592593,0.3772893772893773,27,25,2,38,20,0.9259259259259259,0.5263157894736842,0.6711409395973154,0.0008156606851549756,2452,0.0,843.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.08,2,3,False,83,16,349,60153,0.8383838383838383,0.19212962962962962,0.3126177024482109,12,9,3,38,7,0.75,0.18421052631578946,0.2957746478873239,0.0012234910277324632,2452,600.0,1452.0000000000005,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.08,3,5,False,76,19,356,60150,0.8,0.17592592592592593,0.2884250474383302,9,6,3,38,5,0.6666666666666666,0.13157894736842105,0.21978021978021978,0.0012234910277324632,2452,630.0,948.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.1,1,1,True,92,8,340,60161,0.92,0.21296296296296297,0.3458646616541354,18,17,1,38,17,0.9444444444444444,0.4473684210526316,0.6071428571428572,0.0004078303425774878,2452,0.0,534.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.1,2,3,True,76,12,356,60157,0.8636363636363636,0.17592592592592593,0.2923076923076923,6,5,1,38,5,0.8333333333333334,0.13157894736842105,0.22727272727272727,0.0004078303425774878,2452,540.0,780.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.1,3,5,False,72,16,360,60153,0.8181818181818182,0.16666666666666666,0.2769230769230769,6,4,2,38,4,0.6666666666666666,0.10526315789473684,0.18181818181818182,0.0008156606851549756,2452,600.0,840.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.12000000000000001,1,1,True,79,8,353,60161,0.9080459770114943,0.18287037037037038,0.3044315992292871,16,15,1,38,14,0.9375,0.3684210526315789,0.5289672544080605,0.0004078303425774878,2452,0.0,516.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.12000000000000001,2,3,True,65,12,367,60157,0.8441558441558441,0.15046296296296297,0.2554027504911591,5,4,1,38,4,0.8,0.10526315789473684,0.18604651162790697,0.0004078303425774878,2452,525.0,693.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
